Order Date,Product ID,Category,Warehouse,Supplier,Stock Quantity,Units Sold,Demand Forecast,Lead Time,Shipping Time,Inventory Cost,Revenue,Customer Demand,Unit Cost,Unit Price
2024-12-24,PROD-0016,Automotive,Warehouse-Central,Supplier-C,98.0,49.0,22.0,19.0,9.0,3920.24,25653.95,29.0,340.11,523.55
2024-01-22,PROD-0022,Automotive,Warehouse-Central,Supplier-A,538.0,404.0,459.0,13.0,8.0,18029.66,334701.88,410.0,429.67,828.47
2023-07-01,PROD-0105,Apparel,Warehouse-South,Supplier-C,70.0,35.0,59.0,7.0,6.0,3869.38,29333.5,72.0,428.95,838.1
2023-12-30,PROD-0157,Toys,Warehouse-East,Supplier-F,33.0,20.0,34.0,1.0,9.0,1241.87,19681.6,40.0,431.67,984.08
2023-03-05,PROD-0231,Pharmaceuticals,Warehouse-South,Supplier-B,681.0,414.0,394.0,4.0,7.0,17907.56,313062.66,418.0,487.65,756.19
2024-06-23,PROD-0147,Grocery,Warehouse-East,Supplier-F,233.0,156.0,175.0,19.0,8.0,11331.16,94905.72,176.0,411.54,608.37
2024-01-17,PROD-0013,Grocery,Warehouse-West,Supplier-C,716.0,98.0,135.0,19.0,8.0,4076.89,7229.46,80.0,51.33,73.77
2023-01-30,PROD-0146,Toys,Warehouse-South,Supplier-F,479.0,321.0,374.0,4.0,9.0,6911.59,101773.05,318.0,150.05,317.05
2024-10-29,PROD-0111,Cosmetics,Warehouse-East,Supplier-C,,104.0,94.0,16.0,7.0,3640.26,7291.44,143.0,52.69,70.11
2023-03-29,PROD-0202,Cosmetics,Warehouse-North,Supplier-C,759.0,53.0,57.0,16.0,5.0,14593.02,12334.16,94.0,136.52,232.72
2023-06-02,PROD-0067,Furniture,Warehouse-West,Supplier-D,477.0,129.0,162.0,5.0,3.0,12616.43,69186.57,139.0,315.79,536.33
2023-10-18,PROD-0172,Automotive,Warehouse-Central,Supplier-E,148.0,51.0,40.0,9.0,9.0,2923.73,35050.26,69.0,347.08,687.26
2023-12-16,PROD-0144,Cosmetics,Warehouse-Central,Supplier-F,689.0,343.0,393.0,9.0,5.0,6319.86,,355.0,74.36,152.72
2023-05-17,PROD-0234,Furniture,Warehouse-North,Supplier-A,66.0,22.0,76.0,13.0,8.0,206.72,1139.38,39.0,25.47,51.79
2023-08-16,PROD-0134,Automotive,Warehouse-West,Supplier-A,289.0,73.0,53.0,11.0,3.0,10417.94,63601.25,109.0,398.8,871.25
2024-07-30,PROD-0048,Toys,Warehouse-Central,Supplier-F,179.0,38.0,93.0,8.0,5.0,3285.18,9505.7,84.0,152.26,250.15
2023-08-31,PROD-0020,Grocery,Warehouse-South,Supplier-A,135.0,30.0,23.0,13.0,8.0,230.01,460.8,47.0,12.07,15.36
2024-01-01,PROD-0038,Electronics,Warehouse-North,Supplier-F,393.0,266.0,238.0,6.0,9.0,9222.96,74147.5,296.0,206.52,278.75
2023-07-02,PROD-0107,Pharmaceuticals,Warehouse-East,Supplier-D,446.0,176.0,217.0,6.0,5.0,9266.42,103503.84,210.0,287.9,588.09
2023-08-15,PROD-0201,Toys,Warehouse-North,Supplier-B,71.0,19.0,0.0,14.0,6.0,403.96,3958.65,41.0,113.25,208.35
2024-10-16,PROD-0192,Grocery,Warehouse-Central,Supplier-B,594.0,299.0,,,7.0,14204.4,238649.84,325.0,467.3,798.16
2024-05-19,PROD-0056,Furniture,Warehouse-North,Supplier-B,,467.0,446.0,10.0,6.0,15891.12,193352.01,482.0,210.32,414.03
2024-01-30,PROD-0135,Toys,Warehouse-South,Supplier-F,545.0,62.0,33.0,7.0,2.0,32571.84,49466.7,87.0,467.1,797.85
2023-02-11,PROD-0060,Automotive,Warehouse-South,Supplier-A,383.0,103.0,152.0,14.0,9.0,12146.76,72184.46,123.0,390.63,700.82
2024-01-28,PROD-0032,Electronics,Warehouse-Central,Supplier-A,902.0,148.0,193.0,5.0,2.0,7359.18,30381.44,187.0,113.32,205.28
2024-01-15,PROD-0071,Apparel,Warehouse-East,Supplier-C,441.0,30.0,7.0,14.0,7.0,16323.64,25630.8,16.0,481.39,854.36
2023-01-20,PROD-0071,Apparel,Warehouse-South,Supplier-C,653.0,373.0,357.0,18.0,3.0,28406.92,361772.7,400.0,464.93,969.9
2023-01-03,PROD-0188,Toys,Warehouse-North,Supplier-E,130.0,74.0,111.0,7.0,6.0,3344.44,79190.36,85.0,432.41,1070.14
2024-04-27,PROD-0118,Pharmaceuticals,Warehouse-East,Supplier-F,623.0,97.0,71.0,18.0,3.0,30544.64,88713.29,106.0,367.94,914.57
2024-07-13,PROD-0065,Toys,Warehouse-Central,Supplier-E,956.0,146.0,198.0,9.0,4.0,,38621.38,190.0,185.58,264.53
2024-03-09,PROD-0041,Grocery,Warehouse-East,Supplier-A,288.0,227.0,282.0,18.0,,2640.24,36245.09,252.0,66.21,159.67
2023-12-12,PROD-0187,Apparel,Warehouse-North,Supplier-D,568.0,275.0,285.0,15.0,7.0,11167.35,109188.75,279.0,269.11,397.05
2023-02-06,PROD-0178,Grocery,Warehouse-West,Supplier-A,711.0,169.0,213.0,3.0,2.0,,71089.85,201.0,171.61,420.65
2023-05-08,PROD-0022,Automotive,Warehouse-South,Supplier-A,680.0,258.0,290.0,4.0,2.0,2609.54,33488.4,276.0,52.94,129.8
2024-04-07,PROD-0094,Pharmaceuticals,Warehouse-South,Supplier-A,67.0,21.0,15.0,9.0,7.0,1559.61,13802.67,7.0,321.88,657.27
2023-05-03,PROD-0083,Automotive,Warehouse-Central,Supplier-A,786.0,501.0,517.0,19.0,2.0,7905.41,75210.12,,76.61,150.12
2023-10-17,PROD-0110,Toys,Warehouse-North,Supplier-D,81.0,10.0,0.0,17.0,1.0,1784.44,6850.4,49.0,404.42,685.04
2023-05-12,PROD-0083,Automotive,Warehouse-Central,Supplier-A,781.0,76.0,132.0,15.0,2.0,20832.58,49217.6,93.0,280.08,647.6
2024-01-16,PROD-0190,Pharmaceuticals,Warehouse-North,Supplier-A,89.0,16.0,2.0,5.0,9.0,1331.28,6697.6,44.0,182.67,418.6
2023-11-10,PROD-0213,Automotive,Warehouse-South,Supplier-B,993.0,379.0,349.0,13.0,5.0,23311.82,96747.33,361.0,180.11,255.27
2023-07-22,PROD-0157,Toys,Warehouse-South,Supplier-F,445.0,24.0,27.0,18.0,1.0,19116.61,10912.32,73.0,308.56,454.68
2023-01-21,PROD-0229,Electronics,Warehouse-West,Supplier-D,637.0,424.0,446.0,4.0,9.0,35343.88,250431.36,453.0,486.3,590.64
2023-06-28,PROD-0120,Automotive,Warehouse-West,Supplier-C,967.0,416.0,414.0,3.0,7.0,37456.4,269622.08,464.0,272.06,648.13
2023-09-18,PROD-0003,Automotive,Warehouse-West,Supplier-D,446.0,215.0,189.0,3.0,3.0,26853.35,118351.05,201.0,447.56,550.47
2023-10-21,PROD-0205,Furniture,Warehouse-Central,Supplier-B,696.0,84.0,90.0,6.0,4.0,16930.87,30583.56,122.0,271.74,364.09
2024-02-16,PROD-0003,Automotive,Warehouse-North,Supplier-D,192.0,116.0,152.0,19.0,1.0,727.64,12299.48,164.0,51.95,106.03
2023-10-17,PROD-0183,Pharmaceuticals,Warehouse-East,Supplier-E,422.0,238.0,249.0,10.0,3.0,,17609.62,241.0,60.34,73.99
2024-02-28,PROD-0160,Furniture,Warehouse-East,Supplier-A,32.0,16.0,75.0,18.0,8.0,1825.29,9182.56,13.0,431.19,573.91
2023-08-01,PROD-0211,Toys,Warehouse-South,Supplier-E,93.0,25.0,33.0,17.0,1.0,104983.5,634280.0,18.0,382.21,634.28
2023-09-25,PROD-0244,Electronics,Warehouse-West,Supplier-B,486.0,216.0,191.0,13.0,2.0,663.39,4134.24,211.0,12.46,19.14
2024-03-24,PROD-0185,Electronics,Warehouse-Central,Supplier-D,26.0,15.0,33.0,9.0,6.0,472.19,5613.0,43.0,182.62,374.2
2024-04-23,PROD-0112,Toys,Warehouse-Central,Supplier-A,785.0,266.0,245.0,6.0,1.0,21202.03,118832.84,300.0,279.53,446.74
2024-12-10,PROD-0226,Apparel,Warehouse-East,Supplier-F,280.0,104.0,96.0,18.0,7.0,5785.54,64983.36,113.0,250.46,624.84
2023-10-16,PROD-0120,Automotive,Warehouse-North,Supplier-C,216.0,30.0,22.0,1.0,3.0,895.0,2299.8,17.0,36.33,76.66
2024-10-23,PROD-0062,Toys,Warehouse-East,Supplier-D,630.0,478.0,535.0,15.0,2.0,31661.89,302306.32,460.0,379.89,632.44
2024-02-07,PROD-0102,Apparel,Warehouse-East,Supplier-A,464.0,148.0,168.0,11.0,1.0,,35670.96,163.0,178.54,241.02
2023-12-12,PROD-0185,Electronics,Warehouse-South,Supplier-D,631.0,90.0,85.0,11.0,2.0,5595.5,22353.3,91.0,102.73,248.37
2024-06-19,PROD-0140,Electronics,Warehouse-East,Supplier-A,827.0,660.0,709.0,4.0,7.0,34409.8,426736.2,652.0,288.96,646.57
2023-11-30,PROD-0235,Furniture,Warehouse-North,Supplier-B,359.0,114.0,164.0,9.0,6.0,3417.81,12634.62,125.0,76.16,110.83
2023-07-05,PROD-0076,Apparel,Warehouse-East,Supplier-D,563.0,204.0,253.0,2.0,6.0,10653.77,104792.76,190.0,240.25,513.69
2023-08-14,PROD-0053,Grocery,Warehouse-North,Supplier-F,28.0,4.0,58.0,7.0,5.0,739.93,1476.28,42.0,295.99,369.07
2024-07-10,PROD-0174,Furniture,Warehouse-South,Supplier-E,278.0,31.0,72.0,15.0,5.0,4826.73,10502.49,56.0,227.4,338.79
2023-01-30,PROD-0197,Apparel,Warehouse-East,Supplier-C,761.0,35.0,78.0,1.0,7.0,5487.83,8473.5,44.0,99.04,242.1
2023-09-14,PROD-0063,Automotive,Warehouse-North,Supplier-C,116.0,19.0,10.0,18.0,5.0,6092.45,13204.81,25.0,436.88,694.99
2024-10-20,PROD-0083,Automotive,Warehouse-Central,Supplier-A,736.0,233.0,236.0,15.0,3.0,,100371.74,243.0,351.87,430.78
2023-03-30,PROD-0132,Automotive,Warehouse-West,Supplier-A,248.0,180.0,210.0,19.0,7.0,2514.38,,200.0,146.31,185.01
2024-11-21,PROD-0050,Pharmaceuticals,Warehouse-Central,Supplier-C,902.0,26.0,43.0,15.0,7.0,18262.99,12240.28,11.0,301.3,470.78
2024-12-03,PROD-0241,Apparel,Warehouse-East,Supplier-F,529.0,158.0,179.0,16.0,8.0,,37036.78,189.0,93.9,234.41
2023-05-13,PROD-0181,Automotive,Warehouse-North,Supplier-A,158.0,15.0,41.0,9.0,7.0,5550.2,12595.05,47.0,338.77,839.67
2023-03-05,PROD-0161,Toys,Warehouse-Central,Supplier-E,228.0,101.0,108.0,15.0,8.0,5515.05,54747.05,96.0,238.16,542.05
2024-10-15,PROD-0005,Grocery,Warehouse-Central,Supplier-A,313.0,56.0,36.0,18.0,7.0,10588.2,46799.2,68.0,474.87,835.7
2024-10-25,PROD-0199,Automotive,Warehouse-South,Supplier-B,746.0,88.0,121.0,17.0,1.0,38958.24,78567.28,118.0,371.17,892.81
2024-06-05,PROD-0248,Electronics,Warehouse-West,Supplier-D,486.0,295.0,324.0,6.0,8.0,,45654.2,312.0,91.7,154.76
2023-09-21,PROD-0034,Apparel,Warehouse-North,Supplier-A,528.0,93.0,144.0,7.0,9.0,2737.36,15806.28,100.0,68.54,169.96
2024-10-07,PROD-0041,Grocery,Warehouse-East,Supplier-A,222.0,77.0,107.0,16.0,1.0,1325.92,,,100.59,165.93
2024-04-20,PROD-0114,Pharmaceuticals,Warehouse-West,Supplier-F,229.0,131.0,189.0,13.0,1.0,8512.72,72718.1,121.0,310.76,555.1
2023-09-18,PROD-0163,Cosmetics,Warehouse-North,Supplier-E,663.0,81.0,56.0,10.0,9.0,37259.24,51846.48,61.0,418.21,640.08
2023-01-15,PROD-0182,Toys,Warehouse-South,Supplier-F,179.0,1.0,6.0,14.0,3.0,9959.32,,0.0,422.01,1004.57
2024-01-13,PROD-0144,Cosmetics,Warehouse-East,Supplier-F,246.0,11.0,0.0,11.0,5.0,5395.23,4504.61,46.0,337.97,409.51
2023-07-27,PROD-0227,Automotive,Warehouse-West,Supplier-D,249.0,90.0,74.0,19.0,2.0,3616.96,19669.5,101.0,97.79,218.55
2023-10-04,PROD-0096,Pharmaceuticals,Warehouse-Central,Supplier-A,438.0,267.0,284.0,7.0,6.0,6257.98,60416.76,249.0,108.82,226.28
2023-04-08,PROD-0187,Apparel,Warehouse-North,Supplier-D,35.0,9.0,0.0,11.0,3.0,1998.68,10278.9,14.0,467.56,1142.1
2024-10-30,PROD-0010,Apparel,Warehouse-East,Supplier-F,958.0,108.0,139.0,18.0,5.0,10825.27,19872.0,92.0,98.42,184.0
2023-11-25,PROD-0044,Cosmetics,Warehouse-West,Supplier-B,919.0,440.0,416.0,12.0,9.0,15216.48,137055.6,462.0,153.7,311.49
2024-10-26,PROD-0017,Furniture,Warehouse-North,Supplier-F,866.0,294.0,302.0,14.0,2.0,9088.63,78765.54,339.0,189.23,267.91
2023-09-07,PROD-0010,Apparel,Warehouse-South,Supplier-F,474.0,140.0,163.0,2.0,1.0,1050.37,7061.6,148.0,24.43,50.44
2024-01-15,PROD-0064,Electronics,Warehouse-West,Supplier-F,571.0,198.0,232.0,19.0,1.0,14585.71,100213.74,187.0,219.45,506.13
2024-03-25,PROD-0161,Toys,Warehouse-Central,Supplier-E,470.0,129.0,,,9.0,16758.98,91809.3,132.0,394.06,711.7
2023-04-03,PROD-0169,Toys,Warehouse-West,Supplier-D,317.0,,173.0,10.0,2.0,12848.57,137130.82,148.0,443.38,965.71
2023-01-20,PROD-0117,Electronics,Warehouse-Central,Supplier-C,347.0,49.0,79.0,3.0,1.0,11041.57,30317.28,66.0,381.52,618.72
2023-01-28,PROD-0210,Automotive,Warehouse-West,Supplier-F,837.0,197.0,247.0,10.0,2.0,37306.5,128083.49,189.0,334.34,650.17
2024-08-05,PROD-0249,Electronics,Warehouse-North,Supplier-E,158.0,124.0,181.0,3.0,8.0,1931.65,26027.6,139.0,88.24,209.9
2023-04-16,PROD-0122,Automotive,Warehouse-East,Supplier-E,707.0,266.0,288.0,13.0,1.0,5248.65,33257.98,260.0,53.19,125.03
2023-04-17,PROD-0009,Toys,Warehouse-East,Supplier-A,986.0,81.0,131.0,10.0,9.0,44989.08,67088.25,65.0,369.57,828.25
2024-09-14,PROD-0198,Furniture,Warehouse-East,Supplier-F,802.0,561.0,590.0,15.0,3.0,26905.03,380414.1,585.0,301.11,678.1
2024-05-14,PROD-0082,Furniture,Warehouse-South,Supplier-D,940.0,676.0,668.0,13.0,9.0,23396.83,395304.52,720.0,465.84,584.77
2023-01-18,PROD-0091,Cosmetics,Warehouse-Central,Supplier-A,16.0,9.0,0.0,10.0,6.0,539.5,6512.94,11.0,351.84,723.66
2023-02-14,PROD-0219,Cosmetics,Warehouse-East,Supplier-B,391.0,268.0,323.0,2.0,1.0,2939.33,55553.72,283.0,98.26,207.29
2023-01-04,PROD-0122,Automotive,Warehouse-Central,Supplier-E,892.0,700.0,707.0,12.0,7.0,5924.44,113582.0,736.0,71.51,162.26
2023-04-10,PROD-0003,Automotive,Warehouse-West,Supplier-D,411.0,77.0,116.0,6.0,9.0,814.77,2185.26,108.0,17.34,28.38
2023-01-10,PROD-0119,Cosmetics,Warehouse-West,Supplier-A,645.0,451.0,492.0,14.0,7.0,12034.1,295229.11,466.0,301.83,654.61
2023-12-09,PROD-0101,Toys,Warehouse-East,Supplier-C,481.0,270.0,281.0,4.0,7.0,8565.78,150935.4,282.0,335.1,559.02
2023-12-26,PROD-0037,Furniture,Warehouse-Central,Supplier-D,902.0,279.0,303.0,11.0,1.0,41290.36,125639.28,323.0,325.71,450.32
2023-06-29,PROD-0248,Electronics,Warehouse-Central,Supplier-D,29.0,22.0,68.0,12.0,7.0,843.68,13708.86,56.0,264.82,623.13
2024-06-11,PROD-0120,Automotive,Warehouse-South,Supplier-C,575.0,252.0,232.0,19.0,4.0,10756.19,77726.88,240.0,153.87,308.44
2024-06-20,PROD-0065,Toys,Warehouse-South,Supplier-E,694.0,172.0,174.0,10.0,8.0,6438.47,56121.88,208.0,138.48,326.29
2023-12-05,PROD-0031,Automotive,Warehouse-South,Supplier-A,907.0,679.0,693.0,17.0,1.0,6484.34,47455.31,703.0,55.43,69.89
2023-06-23,PROD-0212,Toys,Warehouse-East,Supplier-B,776.0,440.0,425.0,19.0,4.0,40168.83,242853.6,425.0,389.97,551.94
2023-01-05,PROD-0221,Grocery,Warehouse-East,Supplier-D,498.0,113.0,127.0,9.0,4.0,7312.47,20459.78,122.0,124.27,181.06
2023-09-13,PROD-0053,Grocery,Warehouse-West,Supplier-F,520.0,322.0,328.0,18.0,6.0,6386.47,61617.92,325.0,85.39,191.36
2023-10-08,PROD-0180,Grocery,Warehouse-South,Supplier-E,128.0,52.0,89.0,5.0,9.0,7042.5,44584.28,96.0,382.27,857.39
2024-01-15,PROD-0039,Electronics,Warehouse-Central,Supplier-E,595.0,357.0,362.0,12.0,5.0,386.8,6015.45,389.0,6.74,16.85
2024-02-02,PROD-0202,Cosmetics,Warehouse-Central,Supplier-C,411.0,117.0,103.0,5.0,2.0,2463.51,7697.43,105.0,41.49,65.79
2023-06-13,PROD-0005,Grocery,Warehouse-North,Supplier-A,600.0,177.0,174.0,14.0,1.0,24004.03,106858.44,192.0,269.64,603.72
2024-02-19,PROD-0202,Cosmetics,Warehouse-North,Supplier-C,680.0,135.0,134.0,14.0,3.0,17412.43,75504.15,182.0,244.21,559.29
2023-02-19,PROD-0068,Electronics,Warehouse-South,Supplier-D,842.0,462.0,506.0,6.0,2.0,11052.22,87761.52,478.0,104.6,189.96
2023-06-26,PROD-0240,Cosmetics,Warehouse-Central,Supplier-B,721.0,272.0,312.0,15.0,3.0,12276.45,226323.04,293.0,340.06,832.07
2024-09-20,PROD-0250,Grocery,Warehouse-North,Supplier-A,546.0,272.0,285.0,11.0,8.0,8638.4,92210.72,295.0,261.63,339.01
2024-05-16,PROD-0166,Electronics,Warehouse-North,Supplier-C,920.0,48.0,77.0,2.0,1.0,5150.37,9139.2,63.0,99.14,190.4
2023-01-15,PROD-0037,Furniture,Warehouse-South,Supplier-D,264.0,49.0,53.0,14.0,1.0,2613.31,7034.44,79.0,105.18,143.56
2023-12-31,PROD-0247,Electronics,Warehouse-North,Supplier-C,88.0,54.0,39.0,9.0,8.0,142.43,1494.18,70.0,14.61,27.67
2023-10-15,PROD-0185,Electronics,Warehouse-East,Supplier-D,533.0,353.0,405.0,18.0,2.0,19781.8,221443.96,340.0,432.67,627.32
2024-03-21,PROD-0182,Toys,Warehouse-South,Supplier-F,961.0,172.0,206.0,5.0,7.0,24060.23,132832.16,160.0,361.08,772.28
2023-10-09,PROD-0231,Pharmaceuticals,Warehouse-East,Supplier-B,476.0,237.0,268.0,18.0,9.0,18642.36,163695.9,242.0,326.11,690.7
2024-08-27,PROD-0197,Apparel,Warehouse-East,Supplier-C,837.0,144.0,201.0,8.0,4.0,18313.67,44084.16,170.0,162.07,306.14
2023-04-11,PROD-0051,Toys,Warehouse-South,Supplier-C,660.0,167.0,205.0,3.0,3.0,17982.88,92310.92,177.0,236.68,552.76
2023-08-13,PROD-0209,Pharmaceuticals,Warehouse-Central,Supplier-C,179.0,48.0,33.0,6.0,2.0,4617.87,44900.64,81.0,389.52,935.43
2024-08-31,PROD-0213,Automotive,Warehouse-North,Supplier-B,899.0,567.0,566.0,12.0,2.0,22062.51,467247.69,615.0,357.33,824.07
2024-09-07,PROD-0181,Automotive,Warehouse-North,Supplier-A,497.0,126.0,165.0,1.0,4.0,24717.7,143292.24,115.0,461.64,1137.24
2023-10-22,PROD-0184,Grocery,Warehouse-North,Supplier-C,569.0,331.0,323.0,7.0,9.0,17138.22,247111.36,332.0,322.01,746.56
2023-09-24,PROD-0234,Furniture,Warehouse-East,Supplier-A,146.0,90.0,66.0,5.0,8.0,2871.34,33599.7,74.0,248.43,373.33
2023-03-12,PROD-0164,Furniture,Warehouse-Central,Supplier-C,695.0,410.0,411.0,10.0,2.0,4745.87,58068.3,409.0,71.44,141.63
2024-04-16,PROD-0162,Electronics,Warehouse-South,Supplier-D,114.0,45.0,35.0,1.0,7.0,3777.54,28058.4,74.0,483.43,623.52
2024-05-12,PROD-0186,Automotive,Warehouse-South,Supplier-A,unknown,58.0,72.0,12.0,3.0,1614.39,4963.64,71.0,65.84,85.58
2023-09-29,PROD-0187,Apparel,Warehouse-North,Supplier-D,808.0,411.0,395.0,16.0,7.0,18423.56,141716.91,401.0,192.59,344.81
2024-12-10,PROD-0034,Apparel,Warehouse-South,Supplier-A,171.0,13.0,54.0,4.0,2.0,1440.99,3229.2,17.0,100.82,248.4
2023-08-08,PROD-0207,Cosmetics,Warehouse-West,Supplier-A,183.0,114.0,105.0,15.0,6.0,7248.54,47901.66,158.0,314.93,420.19
2023-11-29,PROD-0233,Furniture,Warehouse-West,Supplier-C,369.0,227.0,218.0,4.0,9.0,434.21,4683.01,223.0,11.91,20.63
2023-06-22,PROD-0236,Furniture,Warehouse-Central,Supplier-F,654.0,232.0,234.0,17.0,7.0,236.54,2245.76,215.0,6.99,9.68
2023-03-14,PROD-0163,Cosmetics,Warehouse-North,Supplier-E,94.0,32.0,45.0,16.0,4.0,4741.54,27429.76,56.0,395.85,857.18
2023-06-10,PROD-0061,Grocery,Warehouse-Central,Supplier-A,71.0,52.0,99.0,14.0,2.0,1897.79,26976.04,38.0,276.43,518.77
2024-07-31,PROD-0073,Electronics,Warehouse-West,Supplier-C,139.0,,2.0,1.0,7.0,4740.98,21407.32,60.0,435.8,973.06
2024-09-12,PROD-0131,Furniture,Warehouse-Central,Supplier-D,541.0,191.0,230.0,18.0,2.0,4176.6,23313.46,179.0,71.57,122.06
2023-01-04,PROD-0238,Pharmaceuticals,Warehouse-Central,Supplier-F,389.0,281.0,291.0,15.0,2.0,5507.34,185434.71,303.0,272.46,659.91
2024-02-17,PROD-0183,Pharmaceuticals,Warehouse-South,Supplier-E,151.0,44.0,93.0,9.0,5.0,7742.46,19023.84,69.0,350.96,432.36
2023-02-17,PROD-0127,Apparel,Warehouse-East,Supplier-F,612.0,76.0,112.0,9.0,4.0,9577.24,44963.12,94.0,253.49,591.62
2024-03-14,PROD-0158,Apparel,Warehouse-South,Supplier-A,132.0,100.0,114.0,2.0,2.0,2870.28,22517.0,85.0,151.65,225.17
2023-01-22,PROD-0217,Furniture,Warehouse-Central,Supplier-E,790.0,492.0,505.0,14.0,9.0,510379.0,7222953.6,501.0,225.34,367.02
2023-12-06,PROD-0230,Automotive,Warehouse-West,Supplier-B,688.0,15.0,70.0,6.0,4.0,7484.22,2324.55,2.0,89.85,154.97
2023-03-14,PROD-0092,Furniture,Warehouse-Central,Supplier-D,882.0,699.0,702.0,4.0,5.0,17754.65,251940.57,728.0,211.41,360.43
2023-04-22,PROD-0117,Electronics,Warehouse-West,Supplier-C,749.0,25.0,79.0,12.0,5.0,507.97,508.0,46.0,13.02,20.32
2024-08-15,PROD-0108,Furniture,Warehouse-West,Supplier-F,26.0,3.0,7.0,1.0,8.0,20.21,80.25,18.0,12.39,26.75
2024-03-14,PROD-0004,Toys,Warehouse-Central,Supplier-E,522.0,58.0,30.0,10.0,1.0,3501.3,5308.74,43.0,49.98,91.53
2024-08-23,PROD-0114,Pharmaceuticals,Warehouse-Central,Supplier-F,846.0,320.0,344.0,8.0,2.0,38534.24,248688.0,328.0,334.2,777.15
2024-05-17,PROD-0147,Grocery,Warehouse-East,Supplier-F,923.0,474.0,462.0,11.0,7.0,882.64,4479.3,512.0,6.88,9.45
2024-12-10,PROD-0186,Automotive,Warehouse-North,Supplier-A,568.0,424.0,,,4.0,19091.77,475151.36,470.0,486.59,1120.64
2023-09-03,PROD-0231,Pharmaceuticals,Warehouse-North,Supplier-B,868.0,372.0,344.0,12.0,3.0,12837.76,148863.24,396.0,174.12,400.17
2024-02-21,PROD-0171,Cosmetics,Warehouse-South,Supplier-F,154.0,29.0,16.0,11.0,3.0,1935.27,10569.92,63.0,148.52,364.48
2024-06-20,PROD-0175,Cosmetics,Warehouse-North,Supplier-F,,490.0,486.0,18.0,7.0,7548.26,88440.1,485.0,85.57,180.49
2024-12-27,PROD-0222,Grocery,Warehouse-West,Supplier-E,183.0,34.0,31.0,14.0,5.0,510.86,1433.78,62.0,32.91,42.17
2024-02-10,PROD-0018,Cosmetics,Warehouse-South,Supplier-A,118.0,15.0,40.0,3.0,3.0,2802.29,6228.45,15.0,177.04,415.23
2024-12-05,PROD-0057,Cosmetics,Warehouse-South,Supplier-F,303.0,166.0,222.0,2.0,8.0,1919.06,30432.78,148.0,84.24,183.33
2023-11-13,PROD-0002,Furniture,Warehouse-South,Supplier-A,529.0,321.0,330.0,3.0,1.0,26105.6,205667.91,349.0,441.67,640.71
2023-03-17,PROD-0021,Pharmaceuticals,Warehouse-South,Supplier-F,58.0,2.0,12.0,19.0,7.0,615.1,354.68,6.0,81.0,177.34
2023-10-12,PROD-0116,Furniture,Warehouse-South,Supplier-F,910.0,428.0,442.0,6.0,2.0,3681.6,33799.16,438.0,41.23,78.97
2024-08-31,PROD-0181,Automotive,Warehouse-South,Supplier-A,0.0,1.0,39.0,4.0,1.0,0.0,384.0,4.0,308.51,384.0
2023-05-31,PROD-0047,Cosmetics,Warehouse-Central,Supplier-B,414.0,6.0,52.0,4.0,6.0,15065.82,4128.18,33.0,394.85,688.03
2023-12-17,PROD-0217,Furniture,Warehouse-South,Supplier-E,365.0,181.0,230.0,4.0,8.0,5830.59,114118.69,194.0,253.54,630.49
2024-02-12,PROD-0093,Apparel,Warehouse-West,Supplier-D,360.0,77.0,70.0,6.0,4.0,,17019.31,124.0,103.84,221.03
2024-04-07,PROD-0139,Toys,Warehouse-North,Supplier-A,462.0,312.0,366.0,3.0,7.0,2840.81,61342.32,293.0,97.22,196.61
2023-03-29,PROD-0136,Automotive,Warehouse-West,Supplier-E,269.0,103.0,142.0,12.0,9.0,1303.78,13617.63,90.0,61.61,132.21
2024-10-15,PROD-0048,Toys,Warehouse-West,Supplier-F,795.0,413.0,386.0,4.0,3.0,18045.56,205512.93,427.0,301.43,497.61
2023-08-24,PROD-0013,Grocery,Warehouse-East,Supplier-C,328.0,158.0,130.0,4.0,9.0,9587.89,80327.2,156.0,223.21,508.4
2023-10-05,PROD-0232,Furniture,Warehouse-West,Supplier-F,451.0,198.0,253.0,18.0,6.0,14618.44,186789.24,228.0,416.93,943.38
2023-01-12,PROD-0112,Toys,Warehouse-Central,Supplier-A,769.0,258.0,272.0,7.0,6.0,21733.0,162697.38,277.0,456.06,630.61
2024-05-19,PROD-0089,Furniture,Warehouse-Central,Supplier-D,,214.0,254.0,16.0,9.0,12278.2,84264.64,243.0,192.75,393.76
2024-10-22,PROD-0156,Apparel,Warehouse-West,Supplier-E,950.0,154.0,191.0,3.0,4.0,470.98,2876.72,194.0,8.54,18.68
2024-06-12,PROD-0177,Grocery,Warehouse-East,Supplier-D,,33.0,64.0,4.0,7.0,13174.04,15750.9,41.0,351.02,477.3
2023-11-12,PROD-0172,Automotive,Warehouse-Central,Supplier-E,330.0,251.0,229.0,15.0,3.0,2837.19,42280.95,300.0,73.0,168.45
2024-12-23,PROD-0218,Automotive,Warehouse-North,Supplier-D,232.0,115.0,129.0,13.0,6.0,9968.7,65372.9,105.0,349.16,568.46
2024-08-17,PROD-0160,Furniture,Warehouse-North,Supplier-A,397.0,68.0,,,7.0,3913.14,28802.08,65.0,183.83,423.56
2023-09-14,PROD-0107,Pharmaceuticals,Warehouse-West,Supplier-D,267.0,153.0,154.0,5.0,4.0,,85092.48,186.0,278.17,556.16
